matrix_id,name,tf_class,family,tax_group,species,acc,information_content,binding_preference
MA0292.2,ECM22,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0293.2,ECM23,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0294.2,EDS1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0420.2,ERT1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0295.2,FHL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0296.2,FKH1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0268.2,ADR1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0300.2,GAT1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0301.2,GAT3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0302.2,GAT4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0303.3,GCN4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0305.2,GCR2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0306.2,GIS1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0308.2,GSM1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0309.2,GZF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0269.2,AFT1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0310.2,HAC1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0312.3,HAP1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0314.3,HAP3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0316.2,HAP5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0317.2,HCM1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0270.2,AFT2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0319.2,HSF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0325.2,LYS14,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0529.3,BEAF-32,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0010.2,br,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0011.2,br,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0012.2,br,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0443.2,btd,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0015.2,Cf2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0184.2,CG9876,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0530.2,cnc::maf-S,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0531.2,CTCF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0185.2,Deaf1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1455.2,dmrt99B,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1456.2,Dref,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1836.2,dsx,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0915.2,dve,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0189.2,E5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1837.2,Elba1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1838.2,Elba2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0222.2,exd,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1839.2,GATAd,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1840.2,gcm,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1457.2,grh,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1458.2,Hsf,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1841.2,kn,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0451.2,kni,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0452.3,Kr,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0195.2,Lim3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1459.2,M1BP,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0197.3,nub,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0126.2,ovo,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1702.2,Pdp1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0457.2,PHDP,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1460.2,pho,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0536.2,pnr,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0200.2,Pph13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0239.2,prd,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0243.2,sd,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0458.2,slp1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0086.3,sna,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0532.2,Stat92E,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1461.2,sv,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0247.3,tin,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0205.3,Trl,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0249.3,twi,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0094.3,Ubx,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0016.2,usp,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1462.2,vfl,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0252.2,vis,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0255.2,z,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0257.2,zen2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1438.2,atf-7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1444.2,cebp-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0264.2,ceh-22,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1699.2,ceh-38,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0921.2,ceh-48,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0538.2,daf-12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1446.2,daf-16,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0919.2,dsc-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0541.2,efl-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1701.2,elt-2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1439.2,elt-6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0543.2,eor-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0920.2,fkh-2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0545.2,hlh-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1449.2,hlh-30,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0923.2,lim-4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1441.2,lim-7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1450.2,lin-54,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1703.2,pqm-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0547.2,skn-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0925.2,sma-4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1443.2,unc-30,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0918.2,unc-62,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0928.2,zfh-2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1704.2,zip-8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1751.2,EIL3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0571.2,ANT,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1377.2,PLT1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0971.2,DREB1A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0976.3,CRF4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0980.3,RAP2-10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0992.3,ERF4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0993.2,ERF7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0994.3,ERF8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0995.3,ERF039,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0997.2,ERF069,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0998.2,ERF096,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1000.3,ERF105,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1001.4,ERF076,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1004.2,ERF13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1005.3,ERF082,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1006.2,ERF6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1008.2,PHYPADRAFT_182268,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1010.2,PHYPADRAFT_64121,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1032.2,DREB1G,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1049.2,ERF094,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1218.2,DREB1D,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1219.3,ERF011,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1220.2,TINY,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1223.2,ERF035,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1226.2,DREB2G,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1227.3,ERF027,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1228.2,ERF091,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1229.2,ERF034,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1230.2,ERF037,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1231.3,ERF15,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1232.2,ERF054,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1233.3,ERF021,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1234.2,ERF017,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1238.3,ERF038,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1239.2,ERF104,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1240.2,ERF077,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1241.2,ERF043,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1243.2,DREB2E,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1244.2,ABR1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1245.3,ERF112,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1246.2,LEP,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1247.2,ERF087,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1248.2,ERF012,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1250.2,DREB2D,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1251.2,RAP2-9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1252.2,ERF086,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1253.2,ERF036,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1256.2,RAP2-12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1257.2,ERF9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1258.2,DREB2A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1259.2,ERF023,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1260.2,ERF013,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1261.2,ERF122,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1262.2,ERF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1263.2,ERF055,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1264.2,ERF095,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1265.3,ERF015,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1266.2,RAP2-11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1424.2,ERF019,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1669.2,DREB1B,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1670.2,DREB1C,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1671.2,ERF118,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1679.2,RAP2-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1748.2,DREB1F,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1752.2,ERF025,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1753.2,ERF057,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1754.2,ERF073,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1795.2,RAP2-4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1804.2,WIN1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1817.2,Zm00001d020267,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1819.2,Zm00001d005892,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1820.2,Zm00001d024324,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1821.2,Zm00001d020595,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1831.2,Zm00001d031796,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1832.2,Zm00001d002364,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1833.2,Zm00001d049364,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2011.2,ERF010,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2013.2,ERF115,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0564.2,ABI3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0565.3,FUS3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0581.2,LEC2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1810.2,GLYMA-08G357600,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0942.2,ARF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0943.2,ARF5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0944.2,ARF8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1206.2,ARF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1685.2,ARF10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1688.2,ARF16,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1689.2,ARF18,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1690.2,ARF25,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1691.2,ARF27,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1692.2,ARF29,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1693.2,ARF34,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1694.2,ARF35,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1695.2,ARF36,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1696.2,ARF39,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1697.2,ARF4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1698.2,ARF7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0582.2,RAV1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0552.2,PIF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0560.2,PIF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0568.2,MYC3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0569.2,MYC4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0956.2,BEE2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0961.2,bHLH112,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0962.2,bHLH34,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0964.3,BIM1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0965.3,BIM2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0966.2,BIM3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1025.2,HBI1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1061.2,SPT,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1074.2,UNE10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1357.2,bHLH80,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1358.2,bHLH130,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1359.3,BPE,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1360.3,bHLH74,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1361.2,bHLH18,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1362.2,bHLH77,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1364.2,BHLH72,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1411.2,TSAR1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1412.2,TSAR2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1739.2,BHLH122,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1740.2,BHLH49,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1816.2,O11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1834.2,Zm00001d034298,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0549.2,BZR2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0550.3,BZR1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1331.2,BEH4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1332.2,BEH2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1333.2,BEH3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2014.2,BAM8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0587.2,TCP16,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1019.2,Glyma19g26560.1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1031.2,OJ1581_H09.2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1054.2,ARALYDRAFT_897773,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1062.3,TCP15,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1063.2,TCP19,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1064.2,TCP2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1065.3,TCP20,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1282.2,TCP13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1283.2,TCP14,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1284.2,TCP1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1285.2,TCP9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1286.2,TCP24,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1287.2,TCP21,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1288.2,TCP22,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1289.2,TCP3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1410.2,StBRC1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1428.2,TCP8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1430.2,TB1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1828.2,Zm00001d038683,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0988.2,PHYPADRAFT_143875,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1011.2,PHYPADRAFT_72483,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1021.2,PHYPADRAFT_48267,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1822.2,Zm00001d018571,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0570.3,ABF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0930.3,ABF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0931.2,ABI5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0941.2,ABF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1338.3,DPBF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1659.2,ABF4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1808.2,GLYMA-06G314400,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1811.2,GLYMA-13G317000,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1344.2,BZIP28,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1417.2,O2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1745.2,BZIP63,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0588.2,TGA1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1047.3,TGA5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1068.3,TGA2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1069.3,TGA6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1070.3,TGA7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1336.2,TGA3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1346.2,TGA10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1835.2,TFLG2-Zm00001d042777,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0968.3,BZIP68,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1349.2,BZIP16,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1351.3,GBF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1672.2,GBF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0551.2,HY5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1425.2,HYH,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1343.2,BZIP52,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1742.2,BZIP18,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1744.2,BZIP30,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1803.2,VIP1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1334.2,BZIP11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1337.2,BZIP44,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1340.2,BZIP3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1341.2,BZIP53,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1345.2,BZIP48,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1743.2,BZIP2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2015.2,NAC002,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1156.2,JKD,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1157.2,NUC,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1158.2,MGP,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1159.2,SGR5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1160.2,IDD6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1370.2,IDD5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1371.2,IDD4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1372.2,ZAT10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1374.2,IDD7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1381.2,AT3G46070,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1405.2,SIZF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1415.2,REF6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1736.2,AT5G04390,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1801.2,TREE1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2052.2,ZAT6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0586.3,SPL14,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0955.2,POPTR_0002s00440g,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1056.2,SPL11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1057.2,SPL12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1058.2,SPL4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1059.3,SPL5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1060.2,SPL7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1320.2,SPL15,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1321.2,SPL13A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1799.2,SPL10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2016.2,GRF6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0969.2,CAMTA2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0970.2,CAMTA3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1197.2,CAMTA1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1756.2,GRF9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1809.2,GLYMA-07G038400,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1815.2,GRF4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1682.2,TCX3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1813.2,EIL4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1414.2,E2FA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0938.3,NAC058,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1043.2,NAC083,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1044.2,NAC92,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
